АВС/ DEF;От;До;Емкость;Оператор;Регион
383;4332162;4332162;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332165;4332167;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332169;4332169;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332171;4332173;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332176;4332176;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332178;4332183;6;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332185;4332191;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332193;4332193;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332199;4332203;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332206;4332206;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332208;4332213;6;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332216;4332218;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332220;4332221;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332223;4332223;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332225;4332227;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332229;4332231;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332233;4332233;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332235;4332239;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332241;4332243;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332245;4332248;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332250;4332250;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332252;4332253;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332255;4332257;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332259;4332260;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332262;4332262;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332264;4332267;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332270;4332270;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332272;4332273;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332276;4332276;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332280;4332281;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332283;4332289;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332291;4332293;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332295;4332296;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332298;4332301;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332303;4332307;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332312;4332314;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332316;4332316;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332319;4332323;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332325;4332328;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332330;4332334;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332338;4332339;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332341;4332341;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332343;4332343;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332345;4332345;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332347;4332353;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332355;4332355;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332357;4332358;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332360;4332362;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332365;4332369;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332371;4332373;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332375;4332375;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332377;4332378;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332380;4332380;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332382;4332385;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332387;4332388;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332391;4332391;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332393;4332395;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332397;4332397;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332399;4332400;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332402;4332402;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332405;4332406;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332409;4332410;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332413;4332413;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332415;4332415;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332417;4332418;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332420;4332420;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332423;4332423;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332425;4332425;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332428;4332432;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332434;4332435;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332437;4332441;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332443;4332443;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332445;4332445;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332449;4332454;6;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332456;4332457;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332459;4332461;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332465;4332466;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332472;4332474;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332476;4332478;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332481;4332489;9;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332492;4332494;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332496;4332497;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332499;4332499;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332502;4332504;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332506;4332512;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332515;4332516;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332519;4332519;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332521;4332525;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332527;4332529;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332531;4332531;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332534;4332536;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332538;4332539;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332541;4332541;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332543;4332543;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332547;4332552;6;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332554;4332557;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332559;4332562;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332564;4332567;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332570;4332571;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332574;4332574;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332576;4332577;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332580;4332584;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332586;4332587;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332589;4332589;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332591;4332591;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332593;4332600;8;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332603;4332606;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332608;4332609;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332611;4332613;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332616;4332616;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332618;4332619;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332621;4332622;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332625;4332627;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332629;4332630;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332632;4332635;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332637;4332637;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332639;4332643;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332646;4332648;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332650;4332652;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332657;4332661;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332663;4332664;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332666;4332666;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332668;4332668;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332670;4332674;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332679;4332680;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332682;4332682;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332685;4332686;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332689;4332692;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332695;4332696;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332698;4332699;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332701;4332702;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332704;4332705;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332707;4332709;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332712;4332712;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332714;4332714;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332716;4332718;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332720;4332726;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332730;4332731;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332734;4332736;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332739;4332739;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332742;4332743;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332745;4332745;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332750;4332750;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332752;4332755;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332757;4332757;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332759;4332761;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332766;4332767;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332769;4332775;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332777;4332777;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332783;4332784;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332786;4332786;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332788;4332788;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332791;4332791;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332794;4332794;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332796;4332799;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332803;4332808;6;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332810;4332811;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332813;4332815;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332821;4332823;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332825;4332825;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332828;4332828;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332830;4332830;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332832;4332832;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332834;4332834;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332836;4332836;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332839;4332841;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332843;4332847;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332849;4332850;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332854;4332855;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332858;4332865;8;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332867;4332876;10;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332878;4332885;8;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332887;4332888;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332890;4332890;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332894;4332895;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332897;4332898;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332900;4332900;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332902;4332902;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332905;4332906;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332908;4332911;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332913;4332913;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332916;4332916;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332918;4332920;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332922;4332922;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332924;4332924;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332926;4332926;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332928;4332928;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332931;4332933;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332936;4332936;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332938;4332941;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332944;4332944;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332949;4332950;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332954;4332957;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332959;4332963;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332968;4332968;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332973;4332977;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332979;4332980;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332982;4332984;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332987;4332989;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332992;4332992;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332996;4332997;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4332999;4332999;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4333000;4333999;1000;ООО "НовЭЗ-Телеком";р-н Искитимский|Новосибирская обл.
383;4334001;4334015;15;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334017;4334017;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334019;4334019;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334021;4334022;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334024;4334024;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334028;4334028;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334030;4334032;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334034;4334034;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334037;4334038;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334040;4334040;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334043;4334046;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334048;4334049;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334051;4334051;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334053;4334056;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334058;4334059;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334061;4334061;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334063;4334063;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334068;4334068;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334070;4334071;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334073;4334074;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334076;4334076;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334080;4334080;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334084;4334087;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334089;4334090;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334092;4334092;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334095;4334095;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334097;4334099;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334101;4334101;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334103;4334107;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334109;4334109;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334111;4334111;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334114;4334114;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334116;4334126;11;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334128;4334128;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334130;4334131;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334133;4334135;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334137;4334143;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334145;4334148;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334150;4334153;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334155;4334156;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334161;4334163;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334167;4334169;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334172;4334172;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334175;4334175;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334179;4334179;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334181;4334183;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334185;4334186;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334188;4334188;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334195;4334195;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334197;4334200;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334202;4334203;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334207;4334209;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334211;4334214;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334216;4334219;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334221;4334221;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334223;4334224;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334228;4334231;4;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334233;4334233;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334236;4334240;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334242;4334244;3;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334249;4334253;5;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334255;4334256;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334258;4334258;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334262;4334268;7;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334270;4334270;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334272;4334272;1;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
383;4334274;4334275;2;ОАО "Новосибирский завод искусственного волокна";г. Искитим|Новосибирская обл.
